targetId,comparatorId,outcomeId,outcomeName,type
2334,2335,72404,Joint stiffness,outcome
2334,2335,81878,Benign paroxysmal positional vertigo,outcome
2334,2335,132736,Bacteremia,outcome
2334,2335,134765,Cachexia,outcome
2334,2335,137682,Skin sensation disturbance,outcome
2334,2335,258540,Marfan's syndrome,outcome
2334,2335,374375,Impacted cerumen,outcome
2334,2335,374801,Foreign body in ear,outcome
2334,2335,377575,Tinnitus,outcome
2334,2335,377910,Deviated nasal septum,outcome
2334,2335,381021,Lagophthalmos,outcome
2334,2335,432436,Symbolic dysfunction,outcome
2334,2335,432798,"Mechanical complication of internal orthopedic device, implant AND/OR graft",outcome
2334,2335,433244,Tooth loss,outcome
2334,2335,433951,Poisoning by tranquilizer,outcome
2334,2335,433997,Lymphangioma,outcome
2334,2335,434675,Complication of gastrostomy,outcome
2334,2335,436077,Developmental delay,outcome
2334,2335,436876,Toxic effect of lead compound,outcome
2334,2335,437092,Physiological development failure,outcome
2334,2335,437448,Exhaustion due to excessive exertion,outcome
2334,2335,438130,Opioid abuse,outcome
2334,2335,439081,Premenstrual tension syndrome,outcome
2334,2335,439788,Galactosemia,outcome
2334,2335,439791,Emotional upset,outcome
2334,2335,439795,Minimal cognitive impairment,outcome
2334,2335,439871,Hemospermia,outcome
2334,2335,439935,Abnormal posture,outcome
2334,2335,440193,Wristdrop,outcome
2334,2335,440276,"Infection AND/OR inflammatory reaction due to internal prosthetic device, implant AND/OR graft",outcome
2334,2335,440612,Toxic effect of tobacco and nicotine,outcome
2334,2335,443570,Cervicovaginal cytology: Low grade squamous intraepithelial lesion,outcome
2334,2335,443585,Abrasion and/or friction burn of multiple sites,outcome
2334,2335,4002818,Spasm of back muscles,outcome
2334,2335,4019836,Social exclusion,outcome
2334,2335,4027782,Lipid storage disease,outcome
2334,2335,4051630,Malingering,outcome
2334,2335,4079687,Tumor lysis syndrome,outcome
2334,2335,4092879,Absent kidney,outcome
2334,2335,4092896,Feces contents abnormal,outcome
2334,2335,4094448,Pregnancy test negative,outcome
2334,2335,4096540,Foreskin deficient,outcome
2334,2335,4168318,Genetic disorder carrier,outcome
2334,2335,4170137,Non-suppurative otitis media,outcome
2334,2335,4170770,Epidermoid cyst,outcome
2334,2335,4201387,Tracheostomy present,outcome
2334,2335,4201390,Colostomy present,outcome
2334,2335,4209423,Nicotine dependence,outcome
2334,2335,4213540,Cervical somatic dysfunction,outcome
2334,2335,4216219,Bizarre personal appearance,outcome
2334,2335,4229897,Stupor,outcome
2334,2335,4265896,Jellyfish poisoning,outcome
2334,2335,4299094,Opioid intoxication,outcome
2334,2335,4344500,Impingement syndrome of shoulder region,outcome
2334,2335,40480893,Nonspecific tuberculin test reaction,outcome
2334,2335,40481632,Ganglion cyst,outcome
2334,2335,40481897,Inadequate sleep hygiene,outcome
2334,2335,45757285,Unsatisfactory tooth restoration,outcome
2334,2335,45757682,Anomaly of jaw size,outcome
2334,2335,46286594,Problem related to lifestyle,outcome
2336,2337,72404,Joint stiffness,outcome
2336,2337,81878,Benign paroxysmal positional vertigo,outcome
2336,2337,132736,Bacteremia,outcome
2336,2337,134765,Cachexia,outcome
2336,2337,137682,Skin sensation disturbance,outcome
2336,2337,258540,Marfan's syndrome,outcome
2336,2337,374375,Impacted cerumen,outcome
2336,2337,374801,Foreign body in ear,outcome
2336,2337,377575,Tinnitus,outcome
2336,2337,377910,Deviated nasal septum,outcome
2336,2337,381021,Lagophthalmos,outcome
2336,2337,432436,Symbolic dysfunction,outcome
2336,2337,432798,"Mechanical complication of internal orthopedic device, implant AND/OR graft",outcome
2336,2337,433244,Tooth loss,outcome
